Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
34,7Networks_LH_SomMot_3,7Networks,LH,SomMot,3,-42.93124349803733,-19.389491932920933,3.3533213062484464,0.027923211169284468,0.001585442105620324,0.012838287413293757,0.29417154125289363
35,7Networks_LH_SomMot_4,7Networks,LH,SomMot,4,-60.11431315472214,-24.95677154413084,9.374658421045403,0.017452006980802792,0.006812176864088781,1.0510760320536197e-05,0.22925829876458637
36,7Networks_LH_SomMot_5,7Networks,LH,SomMot,5,-62.63136623164925,-34.63597309215108,6.836208978641622,0.0034904013961605585,0.0,1.751408840622657e-07,0.18200803108845562
37,7Networks_LH_SomMot_6,7Networks,LH,SomMot,6,-45.85676398288393,-25.62106247834469,7.116980146943476,0.06457242582897034,0.019345717177247937,0.010843684667119251,0.3258682534469324
38,7Networks_LH_SomMot_7,7Networks,LH,SomMot,7,-36.23862536517636,-12.084997209815356,12.924177537235067,0.0,0.0,1.2107937241443367e-21,0.0
39,7Networks_LH_SomMot_8,7Networks,LH,SomMot,8,-34.681706958722614,-25.117930897000512,12.804337318929342,0.05759162303664921,0.0011667324388027814,0.02669894863082462,0.3213620694473023
40,7Networks_LH_SomMot_9,7Networks,LH,SomMot,9,-43.3329212100092,-3.867150064057384,13.453046629900363,0.0,0.0,1.2107937241443367e-21,0.0
41,7Networks_LH_SomMot_10,7Networks,LH,SomMot,10,-39.85675538573221,-13.31806397199938,17.750479200720477,0.005235602094240838,6.79508554645422e-06,0.001804638038859387,0.24503411954527932
42,7Networks_LH_SomMot_11,7Networks,LH,SomMot,11,-58.25094903600984,-36.77517483668635,15.320604661799734,0.02617801047120419,0.008223814904964438,0.001030527307976136,0.27205883143597864
43,7Networks_LH_SomMot_12,7Networks,LH,SomMot,12,-40.94175139461902,-35.0574966356396,14.861894334824951,0.05410122164048866,0.002206764519470259,0.0293579690879123,0.31249220341160183
44,7Networks_LH_SomMot_13,7Networks,LH,SomMot,13,-38.02614526327537,-25.53850434973188,19.64502053516715,0.005235602094240838,1.6417992249879208e-05,0.0014625620928354493,0.24327905422622223
45,7Networks_LH_SomMot_14,7Networks,LH,SomMot,14,-51.19383481762759,-13.378690642409213,13.838255623164706,0.03664921465968587,0.0014380131184158252,0.004714001933557036,0.29261198371146013
